Step(s),Voltage(V),Current_inv(A),SOC_true(%)
48844,3.1908,-157.4916,44.2536
48845,3.1908,-157.492,44.2523
48846,3.1908,-157.4919,44.2509
48847,3.1908,-157.4912,44.2496
48848,3.1908,-157.4897,44.2483
48849,3.1907,-157.4916,44.247
48850,3.1907,-157.492,44.2457
48851,3.1907,-157.4933,44.2444
48852,3.1907,-157.4893,44.2431
48853,3.1907,-157.4877,44.2418
48854,3.1907,-157.4873,44.2405
48855,3.1907,-157.4899,44.2392
48856,3.1907,-157.4934,44.2379
48857,3.1907,-157.4921,44.2365
48858,3.1907,-157.5033,44.2352
48859,3.1907,-157.5014,44.2339
48860,3.1907,-157.5023,44.2326
48861,3.1906,-157.4996,44.2313
48862,3.1907,-157.498,44.23
48863,3.1906,-157.5002,44.2287
48864,3.1906,-157.5009,44.2274
48865,3.1906,-157.5008,44.2261
48866,3.1906,-157.4994,44.2248
48867,3.1906,-157.5008,44.2235
48868,3.1906,-157.5035,44.2221
48869,3.1906,-157.5012,44.2208
48870,3.1906,-157.4999,44.2195
48871,3.1906,-157.5012,44.2182
48872,3.1906,-157.5013,44.2169
48873,3.1905,-157.5012,44.2156
48874,3.1905,-157.5025,44.2143
48875,3.1905,-157.4978,44.213
48876,3.1905,-157.5029,44.2117
48877,3.1905,-157.4978,44.2104
48878,3.1905,-157.4971,44.2091
48879,3.1905,-157.5023,44.2078
48880,3.1905,-157.5017,44.2064
48881,3.1905,-157.4997,44.2051
48882,3.1905,-157.5001,44.2038
48883,3.1905,-157.5017,44.2025
48884,3.1905,-157.5019,44.2012
48885,3.1905,-157.5009,44.1999
48886,3.1905,-157.503,44.1986
48887,3.1905,-157.5033,44.1973
48888,3.1905,-157.5033,44.196
48889,3.1904,-157.5038,44.1947
48890,3.1904,-157.5144,44.1934
48891,3.1904,-157.5131,44.192
48892,3.1904,-157.5147,44.1907
48893,3.1904,-157.5153,44.1894
48894,3.1904,-157.5136,44.1881
48895,3.1904,-157.5149,44.1868
48896,3.1904,-157.5176,44.1855
48897,3.1903,-157.5178,44.1842
48898,3.1903,-157.5193,44.1829
48899,3.1903,-157.5142,44.1816
48900,3.1903,-157.5152,44.1803
48901,3.1903,-157.5124,44.179
48902,3.1903,-157.5125,44.1776
48903,3.1903,-157.5148,44.1763
48904,3.1903,-157.5137,44.175
48905,3.1903,-157.516,44.1737
48906,3.1903,-157.5139,44.1724
48907,3.1903,-157.518,44.1711
48908,3.1903,-157.512,44.1698
48909,3.1903,-157.5123,44.1685
48910,3.1903,-157.514,44.1672
48911,3.1903,-157.5174,44.1659
48912,3.1903,-157.5183,44.1646
48913,3.1902,-157.514,44.1632
48914,3.1902,-157.5143,44.1619
48915,3.1902,-157.5147,44.1606
48916,3.1902,-157.517,44.1593
48917,3.1902,-157.5163,44.158
48918,3.1902,-157.516,44.1567
48919,3.1902,-157.5157,44.1554
48920,3.1902,-157.5147,44.1541
48921,3.1902,-157.5144,44.1528
48922,3.1902,-157.5191,44.1515
48923,3.1902,-157.5168,44.1502
48924,3.1901,-157.5259,44.1488
48925,3.1901,-157.5271,44.1475
48926,3.1901,-157.5279,44.1462
48927,3.1901,-157.5291,44.1449
48928,3.1901,-157.5272,44.1436
48929,3.1901,-157.5283,44.1423
48930,3.1901,-157.5307,44.141
48931,3.1901,-157.5315,44.1397
48932,3.1901,-157.5258,44.1384
48933,3.1901,-157.5244,44.1371
48934,3.1901,-157.5265,44.1358
48935,3.1901,-157.5279,44.1345
48936,3.1901,-157.5258,44.1331
48937,3.1901,-157.5276,44.1318
48938,3.19,-157.5258,44.1305
48939,3.19,-157.5268,44.1292
48940,3.19,-157.5307,44.1279
48941,3.19,-157.5268,44.1266
48942,3.19,-157.5291,44.1253
48943,3.19,-157.5283,44.124
48944,3.19,-157.5253,44.1227
48945,3.19,-157.5277,44.1214
48946,3.19,-157.53,44.1201
48947,3.19,-157.5245,44.1187
48948,3.19,-157.5251,44.1174
48949,3.19,-157.5285,44.1161
48950,3.19,-157.5275,44.1148
48951,3.19,-157.5276,44.1135
48952,3.1899,-157.5259,44.1122
48953,3.19,-157.523,44.1109
48954,3.1899,-157.5272,44.1096
48955,3.1899,-157.5251,44.1083
48956,3.1899,-157.5255,44.107
48957,3.1899,-157.5261,44.1057
48958,3.1899,-157.5229,44.1043
48959,3.1899,-157.5397,44.103
48960,3.1899,-157.5396,44.1017
48961,3.1899,-157.5403,44.1004
48962,3.1898,-157.5425,44.0991
48963,3.1898,-157.5435,44.0978
48964,3.1899,-157.5381,44.0965
48965,3.1899,-157.5445,44.0952
48966,3.1899,-157.5421,44.0939
48967,3.1898,-157.5416,44.0926
48968,3.1898,-157.542,44.0912
48969,3.1898,-157.5401,44.0899
48970,3.1898,-157.5372,44.0886
48971,3.1898,-157.5361,44.0873
48972,3.1898,-157.5433,44.086
48973,3.1898,-157.5414,44.0847
48974,3.1898,-157.5429,44.0834
48975,3.1898,-157.5389,44.0821
48976,3.1898,-157.5443,44.0808
48977,3.1898,-157.5415,44.0795
48978,3.1898,-157.5464,44.0782
48979,3.1898,-157.5404,44.0768
48980,3.1898,-157.5413,44.0755
48981,3.1898,-157.5429,44.0742
48982,3.1897,-157.542,44.0729
48983,3.1897,-157.542,44.0716
48984,3.1897,-157.5409,44.0703
48985,3.1897,-157.5413,44.069
48986,3.1897,-157.5426,44.0677
48987,3.1897,-157.5394,44.0664
48988,3.1897,-157.5375,44.0651
48989,3.1898,-157.5413,44.0638
48990,3.1897,-157.539,44.0624
48991,3.1897,-157.539,44.0611
48992,3.1897,-157.5423,44.0598
48993,3.1897,-157.5455,44.0585
48994,3.1897,-157.5445,44.0572
48995,3.1896,-157.5384,44.0559
48996,3.1896,-157.5407,44.0546
48997,3.1897,-157.5347,44.0533
48998,3.1896,-157.5379,44.052
48999,3.1896,-157.5434,44.0507
49000,3.1896,-157.5417,44.0494
49001,3.1896,-157.5498,44.048
49002,3.1896,-157.5515,44.0467
49003,3.1896,-157.5515,44.0454
49004,3.1896,-157.5519,44.0441
49005,3.1896,-157.5484,44.0428
49006,3.1896,-157.5545,44.0415
49007,3.1896,-157.5508,44.0402
49008,3.1896,-157.5479,44.0389
49009,3.1896,-157.5519,44.0376
49010,3.1895,-157.5527,44.0363
49011,3.1896,-157.553,44.035
49012,3.1895,-157.5492,44.0336
49013,3.1896,-157.5508,44.0323
49014,3.1895,-157.5551,44.031
49015,3.1896,-157.5545,44.0297
49016,3.1895,-157.5486,44.0284
49017,3.1895,-157.5504,44.0271
49018,3.1895,-157.5503,44.0258
49019,3.1895,-157.5535,44.0245
49020,3.1895,-157.5546,44.0232
49021,3.1895,-157.5499,44.0219
49022,3.1895,-157.5523,44.0206
49023,3.1895,-157.5543,44.0192
49024,3.1895,-157.549,44.0179
49025,3.1895,-157.5525,44.0166
49026,3.1895,-157.548,44.0153
49027,3.1895,-157.552,44.014
49028,3.1895,-157.5528,44.0127
49029,3.1895,-157.5488,44.0114
49030,3.1895,-157.5539,44.0101
49031,3.1895,-157.5498,44.0088
49032,3.1894,-157.5551,44.0075
49033,3.1895,-157.5537,44.0062
49034,3.1894,-157.5531,44.0048
49035,3.1895,-157.5507,44.0035
49036,3.1894,-157.5503,44.0022
49037,3.1894,-157.5547,44.0009
49038,3.1894,-157.5539,43.9996
49039,3.1894,-157.5522,43.9983
49040,3.1894,-157.5469,43.997
49041,3.1894,-157.5533,43.9957
49042,3.1894,-157.5497,43.9944
49043,3.1894,-157.5509,43.9931
49044,3.1894,-157.5538,43.9917
49045,3.1894,-157.5667,43.9904
49046,3.1893,-157.5678,43.9891
49047,3.1894,-157.5661,43.9878
49048,3.1894,-157.5681,43.9865
49049,3.1893,-157.5663,43.9852
49050,3.1893,-157.5675,43.9839
49051,3.1893,-157.5671,43.9826
49052,3.1893,-157.566,43.9813
49053,3.1893,-157.5695,43.98
49054,3.1893,-157.5667,43.9787
49055,3.1893,-157.566,43.9773
49056,3.1893,-157.5655,43.976
49057,3.1893,-157.566,43.9747
49058,3.1893,-157.5646,43.9734
49059,3.1893,-157.5659,43.9721
49060,3.1893,-157.5651,43.9708
49061,3.1893,-157.5674,43.9695
49062,3.1892,-157.5658,43.9682
49063,3.1893,-157.5721,43.9669
49064,3.1893,-157.5675,43.9656
49065,3.1892,-157.5675,43.9643
49066,3.1892,-157.5681,43.9629
49067,3.1892,-157.5628,43.9616
49068,3.1892,-157.5659,43.9603
49069,3.1892,-157.5665,43.959
49070,3.1892,-157.5654,43.9577
49071,3.1892,-157.5672,43.9564
49072,3.1892,-157.5652,43.9551
49073,3.1892,-157.5681,43.9538
49074,3.1892,-157.5663,43.9525
49075,3.1892,-157.5676,43.9512
49076,3.1892,-157.5618,43.9498
49077,3.1892,-157.5687,43.9485
49078,3.1892,-157.5714,43.9472
49079,3.1892,-157.5668,43.9459
49080,3.1892,-157.5658,43.9446
49081,3.1892,-157.5687,43.9433
49082,3.1891,-157.5702,43.942
49083,3.1892,-157.5639,43.9407
49084,3.1891,-157.5657,43.9394
49085,3.1891,-157.5655,43.9381
49086,3.1891,-157.5631,43.9368
49087,3.1891,-157.5678,43.9354
49088,3.1891,-157.5669,43.9341
49089,3.1891,-157.5781,43.9328
49090,3.1891,-157.5795,43.9315
49091,3.1891,-157.5825,43.9302
49092,3.1891,-157.5808,43.9289
49093,3.1891,-157.577,43.9276
49094,3.1891,-157.58,43.9263
49095,3.1891,-157.5782,43.925
49096,3.189,-157.5824,43.9237
49097,3.189,-157.5817,43.9223
49098,3.1891,-157.5802,43.921
49099,3.1891,-157.5811,43.9197
49100,3.1891,-157.5811,43.9184
49101,3.1891,-157.5786,43.9171
49102,3.1891,-157.5851,43.9158
49103,3.1891,-157.5818,43.9145
49104,3.189,-157.5788,43.9132
49105,3.189,-157.5815,43.9119
49106,3.189,-157.5833,43.9106
49107,3.189,-157.5806,43.9093
49108,3.189,-157.5791,43.9079
49109,3.189,-157.5798,43.9066
49110,3.189,-157.5781,43.9053
49111,3.189,-157.5766,43.904
49112,3.189,-157.5803,43.9027
49113,3.189,-157.5805,43.9014
49114,3.189,-157.5797,43.9001
49115,3.189,-157.5812,43.8988
49116,3.189,-157.5791,43.8975
49117,3.189,-157.5806,43.8962
49118,3.189,-157.5802,43.8948
49119,3.189,-157.5798,43.8935
49120,3.1889,-157.576,43.8922
49121,3.189,-157.578,43.8909
49122,3.1889,-157.5778,43.8896
49123,3.1889,-157.581,43.8883
49124,3.1889,-157.5836,43.887
49125,3.1889,-157.5822,43.8857
49126,3.1889,-157.5818,43.8844
49127,3.1889,-157.5813,43.8831
49128,3.1889,-157.5785,43.8818
49129,3.1889,-157.5778,43.8804
49130,3.1889,-157.5808,43.8791
49131,3.1889,-157.5782,43.8778
49132,3.1889,-157.5795,43.8765
49133,3.1889,-157.581,43.8752
49134,3.1889,-157.5804,43.8739
49135,3.1889,-157.5803,43.8726
49136,3.1888,-157.5837,43.8713
49137,3.1888,-157.5793,43.87
49138,3.1889,-157.5803,43.8687
49139,3.1889,-157.5814,43.8673
49140,3.1888,-157.5854,43.866
49141,3.1888,-157.5874,43.8647
49142,3.1889,-157.5918,43.8634
49143,3.1889,-157.5893,43.8621
49144,3.1888,-157.5889,43.8608
49145,3.1888,-157.5912,43.8595
49146,3.1888,-157.5901,43.8582
49147,3.1888,-157.5874,43.8569
49148,3.1888,-157.5918,43.8556
49149,3.1888,-157.5904,43.8543
49150,3.1888,-157.5866,43.8529
49151,3.1888,-157.5944,43.8516
49152,3.1888,-157.5902,43.8503
49153,3.1888,-157.5948,43.849
49154,3.1888,-157.5874,43.8477
49155,3.1888,-157.5909,43.8464
49156,3.1888,-157.5894,43.8451
49157,3.1888,-157.5932,43.8438
49158,3.1887,-157.5905,43.8425
49159,3.1888,-157.5913,43.8412
49160,3.1887,-157.5928,43.8398
49161,3.1887,-157.5884,43.8385
49162,3.1888,-157.5903,43.8372
49163,3.1888,-157.5892,43.8359
49164,3.1888,-157.593,43.8346
49165,3.1888,-157.5893,43.8333
49166,3.1887,-157.5874,43.832
49167,3.1887,-157.5898,43.8307
49168,3.1888,-157.5913,43.8294
49169,3.1887,-157.5873,43.8281
49170,3.1887,-157.5878,43.8268
49171,3.1887,-157.5909,43.8254
49172,3.1887,-157.59,43.8241
49173,3.1887,-157.5877,43.8228
49174,3.1887,-157.5892,43.8215
49175,3.1887,-157.5891,43.8202
49176,3.1887,-157.586,43.8189
49177,3.1887,-157.59,43.8176
49178,3.1887,-157.5892,43.8163
49179,3.1887,-157.5861,43.815
49180,3.1887,-157.5937,43.8137
49181,3.1887,-157.5888,43.8123
49182,3.1887,-157.5927,43.811
49183,3.1886,-157.5905,43.8097
49184,3.1887,-157.5859,43.8084
49185,3.1886,-157.5895,43.8071
49186,3.1886,-157.5892,43.8058
49187,3.1886,-157.5876,43.8045
49188,3.1886,-157.5907,43.8032
49189,3.1886,-157.5873,43.8019
49190,3.1886,-157.5894,43.8006
49191,3.1886,-157.587,43.7993
49192,3.1886,-157.5886,43.7979
49193,3.1886,-157.5908,43.7966
49194,3.1886,-157.602,43.7953
49195,3.1886,-157.6053,43.794
49196,3.1886,-157.6047,43.7927
49197,3.1886,-157.6024,43.7914
49198,3.1886,-157.6063,43.7901
49199,3.1886,-157.6065,43.7888
49200,3.1886,-157.6053,43.7875
49201,3.1886,-157.6052,43.7862
49202,3.1885,-157.6051,43.7848
49203,3.1886,-157.6062,43.7835
49204,3.1886,-157.6076,43.7822
49205,3.1885,-157.6045,43.7809
49206,3.1885,-157.6073,43.7796
49207,3.1885,-157.6051,43.7783
49208,3.1885,-157.6056,43.777
49209,3.1885,-157.6047,43.7757
49210,3.1885,-157.6031,43.7744
49211,3.1886,-157.6092,43.7731
49212,3.1885,-157.6089,43.7717
49213,3.1885,-157.6036,43.7704
49214,3.1885,-157.6085,43.7691
49215,3.1885,-157.6069,43.7678
49216,3.1885,-157.6081,43.7665
49217,3.1885,-157.6069,43.7652
49218,3.1885,-157.6092,43.7639
49219,3.1885,-157.6084,43.7626
49220,3.1885,-157.6009,43.7613
49221,3.1885,-157.6104,43.76
49222,3.1885,-157.6058,43.7587
49223,3.1885,-157.6086,43.7573
49224,3.1885,-157.6053,43.756
49225,3.1884,-157.6058,43.7547
49226,3.1884,-157.6042,43.7534
49227,3.1884,-157.6016,43.7521
49228,3.1884,-157.6053,43.7508
49229,3.1884,-157.6072,43.7495
49230,3.1884,-157.604,43.7482
49231,3.1884,-157.6043,43.7469
49232,3.1884,-157.6059,43.7456
49233,3.1884,-157.6069,43.7442
49234,3.1884,-157.6062,43.7429
49235,3.1884,-157.6066,43.7416
49236,3.1884,-157.6042,43.7403
49237,3.1884,-157.6063,43.739
49238,3.1884,-157.6046,43.7377
49239,3.1884,-157.6069,43.7364
49240,3.1884,-157.6082,43.7351
49241,3.1884,-157.6084,43.7338
49242,3.1884,-157.6085,43.7325
49243,3.1884,-157.6071,43.7311
49244,3.1884,-157.6038,43.7298
49245,3.1884,-157.6087,43.7285
49246,3.1884,-157.6065,43.7272
49247,3.1883,-157.6035,43.7259
49248,3.1884,-157.6058,43.7246
49249,3.1883,-157.6072,43.7233
49250,3.1884,-157.6073,43.722
49251,3.1883,-157.6069,43.7207
49252,3.1883,-157.6055,43.7194
49253,3.1883,-157.6177,43.718
49254,3.1883,-157.6186,43.7167
49255,3.1883,-157.6139,43.7154
49256,3.1883,-157.6157,43.7141
49257,3.1883,-157.6174,43.7128
49258,3.1883,-157.6153,43.7115
49259,3.1883,-157.6193,43.7102
49260,3.1883,-157.617,43.7089
49261,3.1883,-157.6194,43.7076
49262,3.1883,-157.6167,43.7063
49263,3.1883,-157.617,43.705
49264,3.1883,-157.6159,43.7036
49265,3.1883,-157.618,43.7023
49266,3.1883,-157.6172,43.701
49267,3.1883,-157.618,43.6997
49268,3.1882,-157.617,43.6984
49269,3.1882,-157.612,43.6971
49270,3.1883,-157.615,43.6958
49271,3.1883,-157.6179,43.6945
49272,3.1882,-157.6146,43.6932
49273,3.1883,-157.6135,43.6919
49274,3.1883,-157.6147,43.6905
49275,3.1882,-157.6164,43.6892
49276,3.1882,-157.618,43.6879
49277,3.1882,-157.6167,43.6866
49278,3.1882,-157.6165,43.6853
49279,3.1882,-157.6165,43.684
49280,3.1882,-157.6194,43.6827
49281,3.1882,-157.6178,43.6814
49282,3.1882,-157.6166,43.6801
49283,3.1882,-157.6177,43.6788
49284,3.1882,-157.6163,43.6774
49285,3.1882,-157.6166,43.6761
49286,3.1882,-157.615,43.6748
49287,3.1882,-157.6161,43.6735
49288,3.1882,-157.6139,43.6722
49289,3.1882,-157.6162,43.6709
49290,3.1882,-157.6167,43.6696
49291,3.1882,-157.6181,43.6683
49292,3.1882,-157.6152,43.667
49293,3.1881,-157.6166,43.6657
49294,3.1882,-157.6151,43.6643
49295,3.1882,-157.6152,43.663
49296,3.1882,-157.6183,43.6617
49297,3.1882,-157.6135,43.6604
49298,3.1882,-157.6148,43.6591
49299,3.1881,-157.6167,43.6578
49300,3.1881,-157.6156,43.6565
49301,3.1881,-157.6152,43.6552
49302,3.1882,-157.6153,43.6539
49303,3.1881,-157.617,43.6526
49304,3.1881,-157.6137,43.6512
49305,3.1881,-157.6153,43.6499
49306,3.1881,-157.619,43.6486
49307,3.1881,-157.6131,43.6473
49308,3.1881,-157.614,43.646
49309,3.1881,-157.6197,43.6447
49310,3.1881,-157.6148,43.6434
49311,3.1881,-157.6136,43.6421
49312,3.1881,-157.6189,43.6408
49313,3.1881,-157.6171,43.6395
49314,3.1881,-157.6182,43.6382
49315,3.1881,-157.6183,43.6368
49316,3.1881,-157.6182,43.6355
49317,3.1881,-157.6161,43.6342
49318,3.1881,-157.6154,43.6329
49319,3.1881,-157.6184,43.6316
49320,3.1881,-157.6149,43.6303
49321,3.188,-157.6136,43.629
49322,3.188,-157.6312,43.6277
49323,3.188,-157.6277,43.6264
49324,3.1881,-157.6282,43.6251
49325,3.1881,-157.6301,43.6237
49326,3.188,-157.6355,43.6224
49327,3.1881,-157.6362,43.6211
49328,3.188,-157.6301,43.6198
49329,3.188,-157.6332,43.6185
49330,3.188,-157.6319,43.6172
49331,3.1881,-157.6344,43.6159
49332,3.188,-157.6293,43.6146
49333,3.188,-157.6328,43.6133
49334,3.188,-157.6303,43.612
49335,3.188,-157.6292,43.6106
49336,3.188,-157.6321,43.6093
49337,3.188,-157.6359,43.608
49338,3.188,-157.6318,43.6067
49339,3.188,-157.6297,43.6054
49340,3.188,-157.6283,43.6041
49341,3.188,-157.6328,43.6028
49342,3.188,-157.6287,43.6015
49343,3.188,-157.6323,43.6002
49344,3.188,-157.6321,43.5989
49345,3.188,-157.6281,43.5975
49346,3.188,-157.6326,43.5962
49347,3.188,-157.6337,43.5949
49348,3.188,-157.6296,43.5936
49349,3.1879,-157.6319,43.5923
49350,3.1879,-157.6342,43.591
49351,3.1879,-157.6286,43.5897
49352,3.1879,-157.6319,43.5884
49353,3.1879,-157.6277,43.5871
49354,3.1879,-157.6284,43.5858
49355,3.1879,-157.6306,43.5844
49356,3.1879,-157.6317,43.5831
49357,3.1879,-157.6294,43.5818
49358,3.1879,-157.6314,43.5805
49359,3.1879,-157.6321,43.5792
49360,3.1879,-157.6287,43.5779
49361,3.1879,-157.6297,43.5766
49362,3.1879,-157.632,43.5753
49363,3.1879,-157.63,43.574
49364,3.1879,-157.6266,43.5727
49365,3.1879,-157.6275,43.5713
49366,3.1879,-157.631,43.57
49367,3.1879,-157.6289,43.5687
49368,3.1879,-157.6339,43.5674
49369,3.1879,-157.6298,43.5661
49370,3.1879,-157.6306,43.5648
49371,3.1878,-157.6281,43.5635
49372,3.1878,-157.6324,43.5622
49373,3.1879,-157.6334,43.5609
49374,3.1878,-157.6301,43.5596
49375,3.1878,-157.6303,43.5582
49376,3.1878,-157.6321,43.5569
49377,3.1878,-157.6318,43.5556
49378,3.1878,-157.6306,43.5543
49379,3.1878,-157.6325,43.553
49380,3.1878,-157.6309,43.5517
49381,3.1878,-157.6312,43.5504
49382,3.1878,-157.6308,43.5491
49383,3.1878,-157.6339,43.5478
49384,3.1878,-157.6326,43.5465
49385,3.1878,-157.6461,43.5451
49386,3.1878,-157.6426,43.5438
49387,3.1878,-157.6475,43.5425
49388,3.1878,-157.6455,43.5412
49389,3.1878,-157.6481,43.5399
49390,3.1878,-157.643,43.5386
49391,3.1878,-157.6468,43.5373
49392,3.1878,-157.6488,43.536
49393,3.1878,-157.6454,43.5347
49394,3.1878,-157.6472,43.5334
49395,3.1877,-157.6464,43.532
49396,3.1877,-157.6467,43.5307
49397,3.1878,-157.6422,43.5294
49398,3.1878,-157.6459,43.5281
49399,3.1877,-157.6455,43.5268
49400,3.1878,-157.6448,43.5255
49401,3.1877,-157.6458,43.5242
49402,3.1877,-157.6463,43.5229
49403,3.1877,-157.6423,43.5216
49404,3.1877,-157.6483,43.5203
49405,3.1877,-157.6452,43.5189
49406,3.1877,-157.6471,43.5176
49407,3.1877,-157.6462,43.5163
49408,3.1877,-157.6489,43.515
49409,3.1877,-157.6472,43.5137
49410,3.1877,-157.646,43.5124
49411,3.1877,-157.6465,43.5111
49412,3.1877,-157.6499,43.5098
49413,3.1877,-157.6488,43.5085
49414,3.1877,-157.6481,43.5072
49415,3.1877,-157.6448,43.5058
49416,3.1877,-157.646,43.5045
49417,3.1877,-157.6455,43.5032
49418,3.1877,-157.6449,43.5019
49419,3.1877,-157.6413,43.5006
49420,3.1877,-157.6461,43.4993
49421,3.1877,-157.6428,43.498
49422,3.1877,-157.6478,43.4967
49423,3.1877,-157.6485,43.4954
49424,3.1876,-157.6446,43.4941
49425,3.1876,-157.6425,43.4927
49426,3.1876,-157.6452,43.4914
49427,3.1877,-157.6481,43.4901
49428,3.1876,-157.6455,43.4888
49429,3.1877,-157.6476,43.4875
49430,3.1876,-157.6499,43.4862
49431,3.1876,-157.6487,43.4849
49432,3.1877,-157.648,43.4836
49433,3.1876,-157.6468,43.4823
49434,3.1876,-157.6454,43.481
49435,3.1876,-157.6441,43.4796
49436,3.1876,-157.6481,43.4783
49437,3.1876,-157.6504,43.477
49438,3.1876,-157.6471,43.4757
49439,3.1876,-157.6461,43.4744
49440,3.1876,-157.644,43.4731
49441,3.1876,-157.6424,43.4718
49442,3.1876,-157.6437,43.4705
49443,3.1876,-157.6468,43.4692
49444,3.1876,-157.6467,43.4679
49445,3.1876,-157.6484,43.4665
49446,3.1876,-157.644,43.4652
49447,3.1876,-157.6473,43.4639
49448,3.1876,-157.646,43.4626
49449,3.1876,-157.6493,43.4613
49450,3.1876,-157.6437,43.46
49451,3.1876,-157.6433,43.4587
49452,3.1876,-157.6432,43.4574
49453,3.1876,-157.6449,43.4561
49454,3.1876,-157.6441,43.4548
49455,3.1876,-157.6467,43.4534
49456,3.1876,-157.6467,43.4521
49457,3.1876,-157.6448,43.4508
49458,3.1876,-157.6456,43.4495
49459,3.1875,-157.6424,43.4482
49460,3.1875,-157.6504,43.4469
49461,3.1876,-157.6551,43.4456
49462,3.1876,-157.6557,43.4443
49463,3.1876,-157.6568,43.443
49464,3.1875,-157.655,43.4417
49465,3.1875,-157.6572,43.4403
49466,3.1875,-157.6518,43.439
49467,3.1875,-157.653,43.4377
49468,3.1875,-157.6548,43.4364
49469,3.1875,-157.65,43.4351
49470,3.1875,-157.66,43.4338
49471,3.1875,-157.6549,43.4325
49472,3.1875,-157.6569,43.4312
49473,3.1875,-157.6521,43.4299
49474,3.1875,-157.6588,43.4285
49475,3.1875,-157.6542,43.4272
49476,3.1875,-157.6519,43.4259
49477,3.1875,-157.6556,43.4246
49478,3.1875,-157.6555,43.4233
49479,3.1875,-157.6514,43.422
49480,3.1875,-157.6578,43.4207
49481,3.1875,-157.6542,43.4194
49482,3.1875,-157.6531,43.4181
49483,3.1875,-157.6551,43.4168
49484,3.1875,-157.6548,43.4154
49485,3.1875,-157.6545,43.4141
49486,3.1875,-157.6568,43.4128
49487,3.1875,-157.6574,43.4115
49488,3.1874,-157.655,43.4102
49489,3.1875,-157.655,43.4089
49490,3.1875,-157.6553,43.4076
49491,3.1875,-157.6563,43.4063
49492,3.1874,-157.6528,43.405
49493,3.1875,-157.6567,43.4037
49494,3.1875,-157.6545,43.4023
49495,3.1874,-157.6572,43.401
49496,3.1874,-157.6545,43.3997
49497,3.1875,-157.653,43.3984
49498,3.1875,-157.6593,43.3971
49499,3.1874,-157.655,43.3958
49500,3.1874,-157.6568,43.3945
49501,3.1874,-157.6526,43.3932
49502,3.1874,-157.655,43.3919
49503,3.1874,-157.6528,43.3906
49504,3.1874,-157.6574,43.3892
49505,3.1874,-157.6562,43.3879
49506,3.1874,-157.653,43.3866
49507,3.1874,-157.6566,43.3853
49508,3.1874,-157.6566,43.384
49509,3.1874,-157.6537,43.3827
49510,3.1874,-157.6551,43.3814
49511,3.1874,-157.657,43.3801
49512,3.1874,-157.6573,43.3788
49513,3.1874,-157.6538,43.3775
49514,3.1874,-157.654,43.3761
49515,3.1874,-157.6577,43.3748
49516,3.1874,-157.6576,43.3735
49517,3.1874,-157.6591,43.3722
49518,3.1874,-157.6584,43.3709
49519,3.1874,-157.6568,43.3696
49520,3.1874,-157.6571,43.3683
49521,3.1874,-157.6538,43.367
49522,3.1874,-157.6577,43.3657
49523,3.1874,-157.6512,43.3644
49524,3.1873,-157.6556,43.363
49525,3.1874,-157.6553,43.3617
49526,3.1874,-157.6562,43.3604
49527,3.1874,-157.6557,43.3591
49528,3.1873,-157.6536,43.3578
49529,3.1873,-157.657,43.3565
49530,3.1873,-157.6571,43.3552
49531,3.1874,-157.6558,43.3539
49532,3.1873,-157.6567,43.3526
49533,3.1873,-157.6552,43.3513
49534,3.1874,-157.6568,43.3499
49535,3.1873,-157.655,43.3486
49536,3.1874,-157.6542,43.3473
49537,3.1873,-157.6561,43.346
49538,3.1873,-157.654,43.3447
49539,3.1873,-157.655,43.3434
49540,3.1873,-157.6566,43.3421
49541,3.1873,-157.6562,43.3408
49542,3.1873,-157.6572,43.3395
49543,3.1873,-157.655,43.3382
49544,3.1873,-157.6542,43.3368
49545,3.1873,-157.6559,43.3355
49546,3.1873,-157.6531,43.3342
49547,3.1873,-157.6601,43.3329
49548,3.1873,-157.6524,43.3316
49549,3.1873,-157.6742,43.3303
49550,3.1873,-157.6732,43.329
49551,3.1873,-157.67,43.3277
49552,3.1873,-157.6684,43.3264
49553,3.1873,-157.6693,43.325
49554,3.1873,-157.6716,43.3237
49555,3.1873,-157.6699,43.3224
49556,3.1873,-157.6742,43.3211
49557,3.1873,-157.672,43.3198
49558,3.1873,-157.6688,43.3185
49559,3.1872,-157.6683,43.3172
49560,3.1873,-157.6719,43.3159
49561,3.1872,-157.6757,43.3146
49562,3.1872,-157.6672,43.3133
49563,3.1873,-157.6736,43.3119
49564,3.1872,-157.67,43.3106
